DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE,DEOK,EKPC
09/10/14,1700,37834,6825,15094,2479,17677,2308,13873,9602,4088,1748
09/10/14,1800,37855,6788,15013,2493,17627,2300,13892,9471,4097,1796
09/10/14,1900,36933,6652,14647,2483,17526,2247,13445,9408,4060,1764
09/10/14,2000,36961,6696,13967,2484,17390,2266,13199,9503,4033,1781
09/10/14,2100,36705,6623,13662,2535,17681,2228,13007,9544,4136,1790
09/10/14,2200,34560,6281,12975,2476,17031,2109,12138,9178,4014,1750
09/10/14,2300,31582,5802,11995,2302,15824,1945,10926,8633,3739,1578
09/10/14,2400,28777,5319,10870,2127,14703,1834,9782,8079,3426,1389
09/09/14,100,25093,4471,10484,1753,12507,1397,8409,7072,2741,1142
09/09/14,200,23951,4265,9806,1664,11852,1343,8049,6717,2592,1074
09/09/14,300,23204,4177,9348,1582,11570,1313,7915,6485,2489,1029
09/09/14,400,22990,4112,9077,1544,11423,1344,7881,6415,2421,1009
09/09/14,500,23465,4201,8966,1562,11378,1345,8101,6462,2429,1028
09/09/14,600,25306,4517,9151,1662,12095,1421,8713,6859,2553,1077
09/09/14,700,28642,5047,9834,1884,13375,1588,9851,7625,2826,1231
09/09/14,800,30415,5221,10952,1962,14202,1652,10470,8024,2919,1262
09/09/14,900,31364,5311,11645,2022,14438,1715,10666,8237,3003,1202
09/09/14,1000,32096,5448,12127,2096,15028,1759,10892,8464,3191,1179
09/09/14,1100,32952,5596,12570,2196,15449,1839,11133,8762,3381,1291
09/09/14,1200,33353,5704,12947,2257,15841,1894,11573,8921,3493,1397
09/09/14,1300,33666,5787,13442,2333,16400,1999,11746,9201,3646,1550
09/09/14,1400,34103,5999,13984,2403,16851,2061,11841,9384,3798,1654
09/09/14,1500,34411,6152,14538,2459,17231,2075,12023,9485,3921,1709
09/09/14,1600,34611,6251,14750,2492,17516,2122,12196,9424,4058,1782
09/09/14,1700,34726,6250,15078,2522,17546,2131,12345,9419,4159,1825
09/09/14,1800,34588,6261,15181,2518,17606,2099,12312,9253,4175,1851
09/09/14,1900,34184,6217,14783,2449,17278,2053,12099,9036,4023,1812
09/09/14,2000,34855,6254,14391,2393,16889,2053,12283,9047,3865,1765
09/09/14,2100,34835,6281,14708,2422,17121,2102,12373,9166,3876,1758
09/09/14,2200,33080,5996,14524,2306,16267,1973,11572,8883,3709,1693
09/09/14,2300,30279,5416,13753,2094,15066,1755,10565,8273,3370,1483
09/09/14,2400,27717,5043,12658,1915,13843,1636,9593,7592,3064,1282
09/08/14,100,25404,4209,9476,1552,11771,1364,8795,6255,2457,988
09/08/14,200,24112,4034,8918,1480,11295,1312,8405,6068,2345,914
09/08/14,300,23446,3985,8601,1449,11019,1291,8138,5931,2279,975
09/08/14,400,23153,3988,8476,1433,10851,1274,8106,5888,2245,934
09/08/14,500,23588,4010,8431,1457,11133,1307,8291,6034,2292,970
09/08/14,600,25407,4324,8586,1579,11804,1377,8942,6346,2434,1037
09/08/14,700,28561,4816,9263,1783,13089,1512,10085,7039,2747,1184
09/08/14,800,30289,5023,10251,1879,13531,1523,10693,7436,2886,1235
09/08/14,900,31556,5100,11013,1934,13806,1644,10820,7748,2965,1191
09/08/14,1000,32778,5362,11624,2013,14413,1728,10939,8029,3119,1237
09/08/14,1100,33840,5439,12200,2105,14900,1755,11176,8328,3251,1288
09/08/14,1200,34476,5580,12710,2158,15169,1795,11327,8478,3375,1317
09/08/14,1300,34738,5697,13004,2213,15496,1892,11459,8685,3474,1407
09/08/14,1400,34897,5792,13247,2280,15848,1920,11582,8887,3607,1487
09/08/14,1500,34782,5887,13606,2347,16151,1947,11528,8966,3734,1563
09/08/14,1600,34446,5932,13789,2375,16455,1940,11489,9061,3844,1602
09/08/14,1700,34420,6050,13893,2404,16559,1957,11473,9164,3923,1722
09/08/14,1800,34140,5981,13930,2422,16613,1963,11436,9110,3967,1739
09/08/14,1900,33499,5916,13646,2391,16368,1885,11305,8889,3912,1763
09/08/14,2000,33871,5855,13132,2339,16246,1884,11504,8737,3792,1700
09/08/14,2100,34114,5962,13273,2368,16514,1892,11450,8882,3790,1749
09/08/14,2200,32311,5612,13136,2270,15771,1780,10798,8678,3628,1572
09/08/14,2300,29635,5240,12452,2072,14671,1618,9881,8070,3318,1429
09/08/14,2400,26972,4744,11442,1887,13411,1516,9036,7476,3000,1254
09/07/14,100,29443,4498,9453,1483,11952,1386,10962,5925,2589,1160
09/07/14,200,27498,4224,8879,1399,11332,1350,10259,5657,2447,1122
09/07/14,300,26013,4038,8463,1347,11109,1251,9793,5575,2337,1061
09/07/14,400,24997,3988,8204,1313,10790,1233,9398,5445,2266,1056
09/07/14,500,24409,3945,8032,1303,10328,1199,9183,5543,2230,1022
09/07/14,600,24308,3954,7963,1306,10550,1230,9100,5514,2228,1013
09/07/14,700,24464,4036,8036,1343,10760,1217,9180,5641,2273,1010
09/07/14,800,24982,4142,8000,1347,11054,1233,9370,5669,2295,1068
09/07/14,900,26747,4479,8196,1455,11652,1313,10016,6048,2426,1137
09/07/14,1000,28424,4714,8843,1560,12245,1409,10748,6367,2625,1236
09/07/14,1100,29803,4932,9441,1640,12735,1497,11199,6662,2808,1275
09/07/14,1200,31127,5111,9976,1707,13252,1536,11648,6895,2918,1311
09/07/14,1300,32247,5254,10510,1752,13725,1600,11958,7036,3006,1317
09/07/14,1400,33209,5367,10868,1795,14071,1627,12109,7119,3066,1377
09/07/14,1500,33931,5420,11174,1831,14285,1651,12310,7235,3133,1386
09/07/14,1600,34697,5556,11415,1869,14476,1694,12500,7341,3218,1361
09/07/14,1700,35355,5668,11631,1926,14782,1729,12551,7557,3308,1394
09/07/14,1800,35535,5713,11758,1977,14938,1726,12491,7699,3385,1415
09/07/14,1900,34664,5612,11736,1975,14881,1696,12182,7555,3362,1447
09/07/14,2000,34417,5575,11448,1939,14708,1662,12141,7497,3248,1425
09/07/14,2100,34535,5622,11554,1971,14932,1702,12161,7689,3260,1435
09/07/14,2200,32642,5326,11539,1909,14351,1629,11376,7487,3156,1354
09/07/14,2300,30131,4829,10966,1765,13497,1531,10420,7006,2897,1254
09/07/14,2400,27454,4428,10220,1633,12555,1415,9519,6606,2654,1121
09/06/14,100,33292,5309,10941,2067,14728,1795,11018,8210,3562,1359
09/06/14,200,31270,5000,10168,1928,13854,1707,10354,7633,3287,1286
09/06/14,300,29870,4820,9586,1783,13265,1638,9894,7344,3065,1210
09/06/14,400,28956,4733,9175,1700,12744,1599,9601,7064,2926,1160
09/06/14,500,28648,4658,8963,1666,12677,1556,9496,6992,2881,1160
09/06/14,600,28989,4771,8912,1671,12735,1560,9587,6998,2833,1141
09/06/14,700,29776,4870,9061,1727,13011,1594,9793,7266,2884,1165
09/06/14,800,31244,5053,9223,1787,13218,1622,10275,7409,2951,1197
09/06/14,900,34325,5473,9424,1877,14047,1751,11517,7702,3115,1337
09/06/14,1000,37459,5928,10030,1963,14876,1869,12820,8036,3354,1470
09/06/14,1100,40371,6374,10568,2021,15668,2026,14065,8266,3555,1603
09/06/14,1200,43204,6767,11041,2038,16311,2096,15187,8220,3664,1724
09/06/14,1300,45564,6991,11233,2045,16769,2146,15989,8169,3722,1801
09/06/14,1400,47301,7208,11312,2002,17020,2192,16421,8047,3735,1903
09/06/14,1500,48068,7127,11382,1961,16892,2176,16687,7902,3676,1875
09/06/14,1600,47589,7052,11499,1916,16637,2103,16912,7771,3565,1878
09/06/14,1700,46417,6903,11674,1902,16328,1958,16899,7773,3495,1820
09/06/14,1800,44576,6582,11741,1879,15963,1823,16553,7650,3418,1831
09/06/14,1900,42574,6220,11656,1860,15681,1760,15917,7535,3282,1746
09/06/14,2000,41551,6111,11300,1838,15231,1740,15350,7445,3218,1652
09/06/14,2100,40202,5911,11305,1870,15099,1725,14705,7584,3251,1687
09/06/14,2200,38065,5693,11280,1816,14666,1680,13911,7399,3176,1584
09/06/14,2300,35210,5337,10794,1720,13885,1557,12890,6926,2985,1457
09/06/14,2400,32072,4920,10157,1591,12832,1486,11870,6455,2767,1342
09/05/14,100,30984,5311,13672,2099,14469,1705,10446,8099,3383,1281
09/05/14,200,29193,5040,12826,1966,13777,1612,9830,7706,3169,1240
09/05/14,300,28001,4858,12239,1870,13246,1541,9470,7379,3018,1170
09/05/14,400,27479,4751,11831,1821,13112,1512,9205,7229,2948,1152
09/05/14,500,27775,4742,11579,1820,12994,1508,9277,7303,2943,1126
09/05/14,600,29577,4997,11706,1924,13661,1591,9887,7647,3081,1189
09/05/14,700,32981,5534,12331,2160,15174,1726,10982,8489,3378,1338
09/05/14,800,35187,5769,13461,2268,15841,1805,11595,8853,3502,1361
09/05/14,900,36935,6044,14530,2372,16386,1896,12159,9307,3665,1375
09/05/14,1000,38721,6271,15700,2528,17140,1991,13038,9860,3905,1451
09/05/14,1100,40738,6606,16700,2694,18008,2050,14006,10683,4199,1569
09/05/14,1200,42586,7049,17624,2843,19118,2179,14843,11247,4404,1658
09/05/14,1300,44342,7411,18097,2989,20236,2313,15677,11785,4646,1777
09/05/14,1400,45955,7686,18434,3116,21033,2455,16279,12301,4752,1889
09/05/14,1500,47228,7759,19016,3165,21347,2538,16666,12362,4793,1938
09/05/14,1600,48273,7841,18974,3175,21361,2548,16873,12261,4917,1997
09/05/14,1700,48842,7863,17453,3188,21344,2583,16994,12248,4937,2089
09/05/14,1800,48388,7816,16558,3147,21225,2591,16699,12129,4880,2031
09/05/14,1900,46774,7595,15659,3073,20385,2511,15866,11872,4784,2052
09/05/14,2000,45523,7301,14528,2930,19625,2398,15257,11408,4599,1971
09/05/14,2100,44839,7174,13901,2877,19360,2321,14866,11313,4586,1936
09/05/14,2200,42548,6808,13434,2759,18527,2236,14028,10730,4449,1835
09/05/14,2300,39395,6342,12850,2564,17333,2093,13035,9965,4155,1695
09/05/14,2400,36179,5809,11915,2330,15999,1932,11932,8942,3859,1504
09/04/14,100,28741,4986,12596,1902,13933,1608,10373,7467,2972,1291
09/04/14,200,27049,4681,11660,1790,13194,1518,9751,7076,2778,1233
09/04/14,300,25953,4539,11090,1700,12719,1470,9330,6805,2642,1148
09/04/14,400,25413,4467,10777,1647,12309,1436,9060,6652,2593,1106
09/04/14,500,25586,4475,10598,1667,12338,1443,9138,6699,2600,1149
09/04/14,600,27259,4823,10738,1771,12918,1474,9745,7079,2753,1166
09/04/14,700,30332,5281,11508,1981,14394,1607,10826,7756,3052,1288
09/04/14,800,32235,5474,12745,2078,15099,1702,11355,8124,3194,1334
09/04/14,900,33931,5717,13558,2168,15500,1800,11815,8476,3346,1354
09/04/14,1000,35982,6053,13896,2299,16269,1936,12708,8913,3563,1458
09/04/14,1100,38494,6482,14179,2454,17266,2037,13676,9585,3846,1545
09/04/14,1200,40549,6880,14315,2586,18013,2160,14446,10048,4111,1689
09/04/14,1300,42442,7210,14312,2736,18926,2269,15289,10448,4314,1785
09/04/14,1400,44238,7535,14203,2850,19613,2362,15889,10872,4534,1844
09/04/14,1500,45625,7648,14336,2943,20088,2441,16298,11126,4695,1878
09/04/14,1600,46612,7818,14764,2995,20278,2498,16200,11381,4814,1921
09/04/14,1700,47388,7902,15583,3029,20468,2532,16010,11685,4894,1939
09/04/14,1800,47175,7869,16440,3005,20237,2548,15789,11609,4926,1970
09/04/14,1900,45456,7617,16774,2956,19814,2475,15203,11336,4835,1983
09/04/14,2000,44100,7411,16614,2873,19197,2373,14921,10980,4641,1928
09/04/14,2100,43689,7404,16616,2854,19222,2336,14777,10983,4593,1927
09/04/14,2200,40979,7036,16626,2742,18395,2211,13835,10479,4385,1856
09/04/14,2300,37298,6340,16009,2500,17102,2032,12599,9586,3999,1676
09/04/14,2400,33765,5789,14885,2268,15648,1842,11365,8787,3666,1487
09/03/14,100,33156,5169,11632,1858,13567,1567,11606,7106,2886,1241
09/03/14,200,31169,4830,10764,1763,12899,1510,10894,6731,2713,1166
09/03/14,300,29709,4706,10193,1677,12514,1454,10478,6548,2619,1119
09/03/14,400,28737,4567,9810,1646,12292,1469,10201,6396,2555,1048
09/03/14,500,28707,4658,9605,1650,12438,1463,10214,6493,2592,1080
09/03/14,600,30139,4895,9711,1753,12990,1544,10729,6854,2744,1158
09/03/14,700,33026,5427,10279,1974,14259,1673,11693,7534,3051,1300
09/03/14,800,34773,5604,11211,2060,14984,1710,12179,7903,3194,1374
09/03/14,900,36170,5808,12099,2148,15370,1792,12537,8223,3236,1331
09/03/14,1000,37476,6040,12994,2263,15814,1891,13096,8565,3419,1375
09/03/14,1100,38836,6242,13782,2387,16658,1995,13911,9055,3665,1438
09/03/14,1200,40401,6569,14555,2490,17392,2056,14470,9469,3842,1491
09/03/14,1300,41590,6790,15167,2597,18052,2132,15073,9798,4000,1567
09/03/14,1400,42897,6967,15723,2692,18680,2219,15555,10103,4172,1651
09/03/14,1500,44059,7150,16446,2763,19268,2257,15867,10400,4305,1717
09/03/14,1600,45141,7274,17003,2797,19544,2318,16111,10634,4391,1790
09/03/14,1700,45606,7306,17473,2841,19870,2336,16244,10735,4460,1895
09/03/14,1800,45278,7358,17697,2840,19842,2331,15934,10602,4473,1941
09/03/14,1900,43710,7262,17527,2793,19561,2274,15456,10469,4388,1944
09/03/14,2000,42397,7027,16896,2678,18969,2182,15032,10113,4206,1898
09/03/14,2100,41827,6925,16472,2646,18757,2203,14874,10075,4160,1885
09/03/14,2200,39053,6536,16169,2531,17825,2046,13913,9677,3994,1821
09/03/14,2300,35298,5922,15201,2295,16357,1868,12566,8926,3606,1614
09/03/14,2400,31679,5381,13827,2077,14943,1706,11315,8080,3247,1441
09/02/14,100,32196,5052,11443,1913,13730,1632,11182,7752,3055,1298
09/02/14,200,30318,4870,10721,1815,13061,1565,10496,7400,2886,1228
09/02/14,300,29109,4642,10192,1760,12568,1522,10081,7161,2771,1179
09/02/14,400,28513,4585,9816,1720,12527,1483,9827,7069,2737,1121
09/02/14,500,28650,4598,9699,1746,12638,1489,9887,7116,2779,1167
09/02/14,600,30457,4920,9892,1882,13481,1581,10532,7515,2984,1179
09/02/14,700,33604,5497,10662,2088,14942,1740,11568,8323,3302,1363
09/02/14,800,36067,5684,11741,2216,15707,1819,12137,8785,3372,1372
09/02/14,900,38772,5984,12579,2243,16086,1923,12888,9102,3406,1334
09/02/14,1000,41683,6323,13411,2290,16570,2018,13943,9432,3443,1455
09/02/14,1100,44704,6782,14135,2356,17304,2109,15153,9732,3527,1521
09/02/14,1200,47290,7034,14899,2407,18041,2164,16188,9844,3677,1600
09/02/14,1300,49289,7338,15488,2517,18499,2262,17025,9855,3889,1752
09/02/14,1400,50824,7470,15958,2590,19027,2310,17753,9944,4027,1799
09/02/14,1500,51657,7603,16454,2591,19274,2355,18042,9806,3978,1879
09/02/14,1600,52266,7577,16765,2545,19187,2370,18285,9655,3950,1827
09/02/14,1700,52369,7458,16986,2524,19079,2399,18293,9550,3896,1894
09/02/14,1800,51802,7313,16962,2572,18907,2385,18129,9569,3878,1844
09/02/14,1900,50217,7159,16641,2565,18651,2268,17566,9580,3956,1830
09/02/14,2000,48898,6978,15827,2509,18320,2185,17039,9293,3889,1784
09/02/14,2100,47294,7022,15412,2507,18186,2179,16605,9484,3880,1809
09/02/14,2200,44232,6633,15197,2428,17439,2084,15415,9074,3738,1699
09/02/14,2300,40090,6049,14229,2208,16053,1929,14005,8309,3457,1538
09/02/14,2400,36270,5548,12900,2013,14611,1729,12641,7633,3126,1344
09/01/14,100,29976,4715,12223,1691,13008,1490,10803,6957,2829,1230
09/01/14,200,28331,4449,11421,1595,12291,1434,10209,6577,2677,1163
09/01/14,300,27197,4275,10883,1526,11983,1406,9787,6327,2587,1099
09/01/14,400,26537,4213,10455,1481,11700,1374,9577,6178,2545,1068
09/01/14,500,26351,4199,10200,1486,11647,1364,9490,6108,2549,1092
09/01/14,600,26869,4254,10100,1514,11824,1415,9664,6224,2598,1016
09/01/14,700,27547,4379,10299,1569,12098,1466,9873,6357,2670,1105
09/01/14,800,28330,4512,10408,1589,12248,1492,10103,6405,2724,1119
09/01/14,900,30516,4909,10689,1700,13041,1552,11074,6714,2869,1245
09/01/14,1000,33630,5331,11343,1860,14122,1644,12523,7319,3088,1401
09/01/14,1100,36849,5810,12030,2009,15120,1777,13924,7870,3303,1570
09/01/14,1200,39574,6137,12492,2137,16093,1912,15069,8356,3583,1692
09/01/14,1300,41722,6392,12961,2256,16886,2026,15963,8816,3769,1777
09/01/14,1400,43324,6655,13622,2358,17466,2117,16477,9115,3810,1841
09/01/14,1500,44363,6734,14330,2424,17868,2198,16720,9478,3853,1848
09/01/14,1600,45000,6912,14869,2467,18190,2230,16946,9630,4048,1898
09/01/14,1700,45282,6978,15160,2504,18357,2227,16923,9772,4134,1945
09/01/14,1800,45575,7082,15270,2513,18451,2346,16995,9656,4170,1963
09/01/14,1900,44868,6918,15110,2458,18063,2323,16566,9492,4088,1926
09/01/14,2000,44166,6743,14639,2414,17705,2282,16221,9306,3976,1863
09/01/14,2100,44067,6803,14326,2442,17819,2303,15957,9571,4008,1829
09/01/14,2200,41733,6448,14236,2370,17160,2033,14828,9500,3891,1773
09/01/14,2300,38296,5967,13515,2213,16057,1853,13468,8899,3598,1601
09/01/14,2400,35009,5442,12511,2050,14864,1730,12120,8277,3303,1461
08/31/14,100,27381,4869,11729,1769,13671,1672,10360,7711,2934,1268
08/31/14,200,26006,4613,10952,1656,13238,1613,9744,7299,2748,1182
08/31/14,300,25114,4448,10328,1590,12554,1566,9350,6951,2644,1104
08/31/14,400,24576,4351,9900,1542,12105,1596,9070,6617,2569,1070
08/31/14,500,24377,4279,9582,1519,11864,1579,8890,6519,2515,1086
08/31/14,600,24655,4310,9486,1515,11882,1521,8911,6499,2515,1080
08/31/14,700,25240,4387,9486,1555,12158,1492,9045,6684,2618,1096
08/31/14,800,26257,4558,9476,1606,12370,1512,9382,6691,2698,1145
08/31/14,900,28659,4904,9809,1693,13105,1479,10427,7059,2817,1252
08/31/14,1000,31623,5213,10735,1787,13894,1583,11697,7467,2978,1331
08/31/14,1100,34659,5468,11852,1859,14555,1716,13016,7687,3132,1343
08/31/14,1200,37532,5740,12905,1925,15025,1760,14053,7941,3298,1397
08/31/14,1300,39780,5968,13735,1976,15472,1790,14938,8116,3440,1422
08/31/14,1400,41391,6081,14393,2035,15762,1797,15583,8248,3496,1466
08/31/14,1500,42394,6139,14895,2099,16172,1836,15903,8402,3578,1441
08/31/14,1600,42636,6192,15363,2156,16281,1869,16140,8594,3676,1494
08/31/14,1700,42106,6155,15680,2191,16454,1866,16206,8723,3765,1518
08/31/14,1800,41306,6103,15774,2235,16538,1847,15934,8733,3814,1582
08/31/14,1900,39843,5964,15682,2219,16318,1838,15352,8605,3762,1546
08/31/14,2000,38737,5864,15154,2165,16010,1817,14637,8453,3640,1526
08/31/14,2100,38403,5932,14702,2151,15906,1866,14274,8473,3594,1540
08/31/14,2200,36892,5721,14516,2111,15628,1787,13580,8389,3498,1432
08/31/14,2300,34682,5412,13932,1986,14867,1730,12644,7948,3288,1489
08/31/14,2400,32217,4997,13051,1830,13914,1590,11638,7424,3055,1322
08/30/14,100,25297,4430,13079,1894,13458,1440,9199,6739,3236,1366
08/30/14,200,23930,4206,12107,1746,12764,1373,8672,6418,3020,1232
08/30/14,300,22963,4066,11419,1658,12281,1317,8413,6187,2865,1067
08/30/14,400,22452,4005,10912,1599,11904,1285,8193,6036,2776,1021
08/30/14,500,22246,3985,10716,1576,11725,1284,8152,6032,2714,981
08/30/14,600,22582,4031,10548,1585,11799,1303,8307,6046,2700,976
08/30/14,700,23080,4142,10702,1632,12115,1320,8497,6210,2757,1008
08/30/14,800,24123,4269,10835,1663,12359,1360,8876,6342,2771,1024
08/30/14,900,26030,4653,11320,1815,13195,1468,9689,6863,3004,1143
08/30/14,1000,27958,4966,12084,1991,14349,1600,10416,7494,3269,1287
08/30/14,1100,29439,5339,12970,2140,15460,1698,11115,8182,3550,1428
08/30/14,1200,30530,5629,13522,2283,16457,1769,11824,8793,3809,1562
08/30/14,1300,31381,5918,13893,2378,17216,1827,12625,9248,3981,1649
08/30/14,1400,32072,6223,14359,2431,17909,1954,13317,9695,4082,1765
08/30/14,1500,32638,6418,14673,2413,18383,2106,13853,9976,4181,1763
08/30/14,1600,33153,6604,15004,2373,18516,2196,14159,10092,4226,1789
08/30/14,1700,33552,6693,15265,2437,18709,2228,14359,10101,4241,1786
08/30/14,1800,33642,6722,15323,2421,18599,2237,14377,10127,4094,1756
08/30/14,1900,33414,6521,15121,2346,18084,2213,14083,9956,3863,1699
08/30/14,2000,33591,6308,14622,2257,17416,2147,13703,9606,3704,1676
08/30/14,2100,34054,6317,14208,2265,17276,2148,13522,9627,3695,1636
08/30/14,2200,33039,6087,14057,2204,16799,2081,12947,9269,3588,1626
08/30/14,2300,31259,5668,13421,2070,15806,1947,12099,8818,3380,1443
08/30/14,2400,29268,5233,12616,1906,14666,1820,11162,8239,3150,1369
08/29/14,100,26143,4564,11491,1929,13279,1420,9684,6705,3111,1270
08/29/14,200,24576,4285,10778,1948,12665,1332,9060,6457,2921,1027
08/29/14,300,23621,4215,10285,1820,12168,1284,8666,6330,2761,995
08/29/14,400,23031,4157,9965,1616,12049,1321,8432,6092,2685,1161
08/29/14,500,23172,4243,9848,1622,12007,1271,8466,6156,2679,1128
08/29/14,600,24513,4409,10007,1721,12379,1332,8847,6503,2804,1191
08/29/14,700,26513,4851,10728,1916,13583,1449,9580,7109,3081,1350
08/29/14,800,28324,4928,11803,1999,14132,1528,9977,7376,3172,1348
08/29/14,900,29947,5152,12617,2079,14607,1594,10655,7702,3317,1382
08/29/14,1000,31283,5308,13266,2174,15131,1670,11344,8057,3520,1438
08/29/14,1100,32462,5528,14014,2274,15806,1742,12022,8287,3757,1585
08/29/14,1200,33298,5651,15063,2352,16447,1807,12481,8428,3942,1719
08/29/14,1300,34168,5819,15962,2467,17174,1859,12909,8533,4136,1835
08/29/14,1400,35071,5986,16606,2590,17840,1887,13358,8807,4332,1966
08/29/14,1500,35885,6145,17264,2686,18422,1933,13694,8940,4509,1974
08/29/14,1600,36576,6268,17629,2764,18787,1971,14041,9062,4637,2040
08/29/14,1700,37073,6427,17982,2819,19182,2005,14229,9181,4737,2115
08/29/14,1800,37041,6423,18139,2811,19156,2015,14057,9168,4721,2130
08/29/14,1900,35570,6241,17739,2745,18540,1956,13394,9011,4576,2069
08/29/14,2000,34069,6007,16957,2613,17661,1868,12669,8759,4344,1945
08/29/14,2100,33803,5910,16547,2561,17470,1854,12446,8660,4273,1890
08/29/14,2200,32174,5672,16153,2475,16830,1781,11718,8470,4123,1810
08/29/14,2300,29940,5220,15348,2285,15886,1674,10906,7963,3817,1666
08/29/14,2400,27415,4793,14213,2074,14570,1546,10015,7321,3507,1476
08/28/14,100,32352,5204,11301,2063,14019,1715,9792,7352,3527,1294
08/28/14,200,30393,4950,10511,1915,13258,1617,9237,6970,3271,1189
08/28/14,300,29152,4771,9991,1812,12707,1530,8878,6742,3102,1143
08/28/14,400,28284,4652,9673,1741,12359,1475,8693,6582,2971,1108
08/28/14,500,28133,4672,9533,1734,12464,1488,8836,6582,2956,1106
